Format Version,1.23,Take Name,pp5 straight,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-19 01.25.37.982 PM,Total Frames in Take,825,Total Exported Frames,825,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
205,1.708333,-0.000567,-0.001684,-0.002168,-0.999996,-0.798288,0.614239,-3.099732,0.000242,-0.847844,0.570295,-3.106350,0.990185,-0.738145,0.601594,-3.097191,0.983139,-0.808876,0.670827,-3.095655,0.979048,-0.092112,0.039999,0.061772,-0.993026,-1.101438,0.900645,-2.930223,0.001159,-1.099558,0.940720,-2.874797,0.829736,-1.104655,0.872593,-2.957709,0.900223,-1.122291,0.854895,-2.919314,0.827827,-1.079249,0.934372,-2.969073,0.905958,-0.130460,-0.193137,-0.046853,-0.971331,-0.539440,0.916388,-2.966718,0.001530,-0.540975,0.962254,-2.919349,0.869033,-0.518299,0.865440,-2.947232,0.767803,-0.538871,0.876987,-3.003597,0.573794,-0.559614,0.960872,-2.996693,0.688354,0.027724,-0.052602,0.008408,-0.998195,-0.804752,0.915832,-2.782420,0.001601,-0.851207,0.877254,-2.772055,0.856391,-0.828318,0.940522,-2.784116,0.887876,-0.734730,0.929720,-2.791089,0.968397,0.094460,0.988311,0.114235,0.035619,-0.816289,1.083182,-3.018391,0.000999,-0.820857,1.031349,-3.020320,0.000000,-0.772578,1.132630,-3.008515,0.675462,-0.812188,1.025441,-3.033093,0.869959,-0.859533,1.143309,-3.011636,0.792130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.771369,1.132927,-3.008380,-0.812602,1.025725,-3.033060,-0.860115,1.142777,-3.011782,-0.847795,0.570381,-3.106340,-0.738263,0.601688,-3.097190,-0.808806,0.670647,-3.095666,-0.850404,0.878545,-2.772332,-0.829048,0.939451,-2.783880,-0.734803,0.929501,-2.791048,-0.540106,0.962757,-2.920220,-0.520685,0.866049,-2.947205,-0.535125,0.876511,-3.005166,-0.561234,0.959980,-2.994307,-1.100042,0.940179,-2.873699,-1.104263,0.873113,-2.958502,-1.122297,0.855467,-2.918400,-1.079152,0.933821,-2.970291
206,1.716667,-0.000551,-0.001943,-0.002260,-0.999995,-0.798370,0.614227,-3.099684,0.000253,-0.847921,0.570274,-3.106275,0.990094,-0.738223,0.601594,-3.097173,0.984876,-0.808966,0.670813,-3.095603,0.980674,-0.093724,0.041768,0.070161,-0.992244,-1.102448,0.901387,-2.930571,0.001255,-1.100014,0.941215,-2.874988,0.868375,-1.106078,0.873498,-2.958170,0.897319,-1.124098,0.855956,-2.919882,0.892172,-1.079603,0.934880,-2.969242,0.865943,-0.132774,-0.191463,-0.049263,-0.971229,-0.539106,0.916781,-2.966696,0.001534,-0.540967,0.962374,-2.919077,0.867091,-0.517864,0.865795,-2.947420,0.753777,-0.538271,0.877590,-3.003793,0.591118,-0.559322,0.961365,-2.996495,0.698200,0.028170,-0.051665,0.009582,-0.998221,-0.804699,0.915589,-2.782250,0.001620,-0.851261,0.877126,-2.771936,0.845518,-0.828207,0.940330,-2.784017,0.868226,-0.734630,0.929311,-2.790798,0.976575,0.094491,0.988307,0.114124,0.036016,-0.816168,1.083255,-3.018194,0.001001,-0.820742,1.031422,-3.020111,0.000000,-0.772456,1.132699,-3.008299,0.687004,-0.812065,1.025508,-3.032876,0.874223,-0.859407,1.143391,-3.011489,0.799629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.771238,1.132971,-3.008167,-0.812472,1.025814,-3.032838,-0.860008,1.142852,-3.011637,-0.847869,0.570361,-3.106265,-0.738352,0.601692,-3.097172,-0.808891,0.670628,-3.095614,-0.850322,0.878419,-2.772225,-0.828877,0.939321,-2.783796,-0.734899,0.929027,-2.790728,-0.540070,0.962903,-2.919997,-0.520203,0.866366,-2.947447,-0.534696,0.877145,-3.005235,-0.560999,0.960451,-2.994006,-1.100381,0.940559,-2.873798,-1.105052,0.873894,-2.958783,-1.124588,0.856622,-2.918998,-1.079772,0.934475,-2.970704
207,1.725000,-0.000489,-0.001824,-0.002234,-0.999996,-0.798433,0.614196,-3.099632,0.000249,-0.847985,0.570245,-3.106230,0.990590,-0.738288,0.601560,-3.097106,0.983866,-0.809027,0.670783,-3.095561,0.978932,-0.093638,0.041793,0.066854,-0.992480,-1.103265,0.901699,-2.931338,0.001245,-1.101128,0.941569,-2.875773,0.857726,-1.106693,0.873773,-2.958926,0.896524,-1.124622,0.856132,-2.920640,0.859328,-1.080615,0.935322,-2.970012,0.906702,-0.128176,-0.179171,-0.043321,-0.974470,-0.538333,0.916738,-2.967635,0.001475,-0.540718,0.962874,-2.920565,0.891860,-0.518249,0.865691,-2.947309,0.803712,-0.537140,0.877133,-3.004280,0.776112,-0.557227,0.961254,-2.998387,0.910708,0.025303,-0.052395,0.010045,-0.998255,-0.804545,0.915472,-2.782205,0.001221,-0.851141,0.877009,-2.772046,0.875298,-0.828024,0.940252,-2.783799,0.919990,-0.734471,0.929154,-2.790771,0.955284,0.094411,0.988220,0.115093,0.035520,-0.816045,1.083341,-3.017980,0.000994,-0.820604,1.031511,-3.019998,0.000000,-0.772341,1.132779,-3.008019,0.690260,-0.811935,1.025626,-3.032782,0.870206,-0.859299,1.143450,-3.011120,0.792960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.771137,1.133041,-3.007890,-0.812340,1.025948,-3.032740,-0.859900,1.142900,-3.011271,-0.847947,0.570330,-3.106220,-0.738407,0.601669,-3.097104,-0.808947,0.670589,-3.095572,-0.850289,0.877894,-2.772259,-0.828576,0.939689,-2.783662,-0.734771,0.928832,-2.790694,-0.539913,0.963215,-2.919928,-0.519749,0.866791,-2.947934,-0.535553,0.875596,-3.004641,-0.558055,0.961288,-2.998053,-1.101623,0.940236,-2.875826,-1.106189,0.874641,-2.959176,-1.124699,0.856876,-2.919449,-1.080548,0.935043,-2.970899
208,1.733333,-0.000488,-0.002036,-0.002305,-0.999995,-0.798494,0.614172,-3.099576,0.000244,-0.848042,0.570214,-3.106152,0.991091,-0.738345,0.601544,-3.097075,0.983943,-0.809094,0.670758,-3.095500,0.978729,-0.095023,0.039902,0.068727,-0.992298,-1.103861,0.902352,-2.931573,0.001177,-1.101377,0.942037,-2.875890,0.874209,-1.107489,0.874525,-2.959236,0.894501,-1.125326,0.856821,-2.920937,0.872862,-1.081252,0.936025,-2.970227,0.904063,-0.134039,-0.197232,-0.051787,-0.969769,-0.538822,0.917088,-2.966819,0.002143,-0.540425,0.962516,-2.919033,0.880502,-0.517056,0.866171,-2.947949,0.746805,-0.538165,0.878022,-3.004051,0.629890,-0.559642,0.961643,-2.996243,0.755396,0.024998,-0.052280,0.010484,-0.998265,-0.804481,0.915135,-2.782179,0.001210,-0.851114,0.876709,-2.772053,0.872554,-0.827937,0.939937,-2.783765,0.926550,-0.734391,0.928758,-2.790719,0.946004,0.094467,0.988030,0.116721,0.035351,-0.815919,1.083471,-3.017643,0.000996,-0.820478,1.031647,-3.019832,0.000000,-0.772215,1.132876,-3.007520,0.689282,-0.811809,1.025804,-3.032635,0.868950,-0.859173,1.143556,-3.010584,0.789795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.771004,1.133122,-3.007394,-0.812210,1.026139,-3.032589,-0.859787,1.143003,-3.010739,-0.848010,0.570297,-3.106143,-0.738459,0.601657,-3.097072,-0.809011,0.670562,-3.095512,-0.850198,0.877568,-2.772268,-0.828460,0.939437,-2.783641,-0.734784,0.928399,-2.790629,-0.539889,0.963235,-2.919822,-0.519293,0.867198,-2.948542,-0.535086,0.876238,-3.005066,-0.560481,0.961268,-2.993976,-1.101840,0.940870,-2.875806,-1.106961,0.875395,-2.959516,-1.125416,0.857474,-2.919851,-1.081228,0.935669,-2.971118
209,1.741667,-0.000572,-0.002273,-0.002330,-0.999995,-0.798563,0.614141,-3.099535,0.000258,-0.848112,0.570182,-3.106095,0.990200,-0.738413,0.601516,-3.097064,0.983108,-0.809164,0.670726,-3.095445,0.979238,-0.098519,0.037460,0.071244,-0.991875,-1.104536,0.902929,-2.932029,0.001208,-1.101614,0.942181,-2.876061,0.860681,-1.108417,0.875328,-2.959883,0.894531,-1.126146,0.857411,-2.921633,0.862051,-1.081968,0.936796,-2.970537,0.907486,-0.138811,-0.169070,-0.049915,-0.974503,-0.537428,0.917985,-2.968407,0.000545,-0.541080,0.962961,-2.920307,0.852256,-0.517420,0.866589,-2.948898,0.815209,-0.535222,0.879279,-3.005955,0.755105,-0.555988,0.963109,-2.998468,0.833213,0.021122,-0.053754,0.009180,-0.998289,-0.804460,0.914539,-2.781950,0.001322,-0.850982,0.875935,-2.771992,0.870230,-0.827973,0.939303,-2.783271,0.904774,-0.734425,0.928380,-2.790586,0.965066,0.094466,0.987930,0.117977,0.033925,-0.815816,1.083604,-3.017244,0.000993,-0.820360,1.031785,-3.019566,0.000000,-0.772106,1.132999,-3.007097,0.694618,-0.811721,1.025982,-3.032407,0.865519,-0.859076,1.143652,-3.009907,0.788775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770918,1.133255,-3.006973,-0.812130,1.026328,-3.032357,-0.859673,1.143076,-3.010066,-0.848063,0.570266,-3.106085,-0.738545,0.601622,-3.097063,-0.809081,0.670536,-3.095456,-0.850164,0.876918,-2.772211,-0.828607,0.938611,-2.783111,-0.734609,0.928089,-2.790527,-0.539801,0.963584,-2.919908,-0.519234,0.866423,-2.948584,-0.532962,0.879396,-3.006891,-0.557550,0.962544,-2.998313,-1.102114,0.940881,-2.876099,-1.107903,0.876216,-2.960131,-1.126166,0.858200,-2.920501,-1.081962,0.936421,-2.971383
210,1.750000,-0.000278,-0.002224,-0.002311,-0.999995,-0.798636,0.614118,-3.099495,0.000269,-0.848187,0.570156,-3.106035,0.989267,-0.738487,0.601492,-3.097011,0.983074,-0.809236,0.670705,-3.095440,0.977435,-0.101838,0.034977,0.073989,-0.991429,-1.105217,0.903597,-2.932543,0.001193,-1.101830,0.942428,-2.876308,0.865540,-1.109368,0.876218,-2.960576,0.892095,-1.126994,0.858108,-2.922369,0.865037,-1.082678,0.937634,-2.970917,0.912213,-0.140994,-0.169137,-0.051516,-0.974094,-0.537224,0.918538,-2.968865,0.000552,-0.540984,0.963269,-2.920545,0.852917,-0.517091,0.867097,-2.949609,0.814431,-0.534926,0.880023,-3.006602,0.752571,-0.555896,0.963764,-2.998704,0.833548,0.023258,-0.052465,0.009681,-0.998305,-0.804348,0.914315,-2.782019,0.001053,-0.850923,0.875787,-2.772013,0.891755,-0.827840,0.939090,-2.783508,0.934858,-0.734282,0.928068,-2.790536,0.956100,0.094420,0.987829,0.118790,0.034176,-0.815758,1.083788,-3.016754,0.000969,-0.820297,1.031972,-3.019160,0.000000,-0.772058,1.133170,-3.006500,0.705353,-0.811649,1.026190,-3.032005,0.865013,-0.859027,1.143821,-3.009351,0.792448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770915,1.133426,-3.006376,-0.812059,1.026538,-3.031954,-0.859601,1.143243,-3.009510,-0.848142,0.570253,-3.106024,-0.738613,0.601605,-3.097009,-0.809155,0.670495,-3.095452,-0.850125,0.876496,-2.772192,-0.828362,0.938713,-2.783404,-0.734558,0.927735,-2.790462,-0.539705,0.963873,-2.920141,-0.518915,0.866964,-2.949295,-0.532643,0.880108,-3.007552,-0.557459,0.963213,-2.998543,-1.102320,0.941178,-2.876378,-1.108863,0.877129,-2.960856,-1.127002,0.858838,-2.921234,-1.082685,0.937243,-2.971703
211,1.758333,-0.000535,-0.002414,-0.002235,-0.999994,-0.798728,0.614078,-3.099438,0.000265,-0.848288,0.570127,-3.105981,0.989267,-0.738580,0.601442,-3.096984,0.983074,-0.809318,0.670665,-3.095350,0.977435,-0.105005,0.033202,0.076494,-0.990969,-1.105866,0.904362,-2.933098,0.001264,-1.102108,0.942794,-2.876613,0.865540,-1.110237,0.877193,-2.961302,0.892095,-1.127809,0.858902,-2.923157,0.865037,-1.083309,0.938560,-2.971320,0.912213,-0.142247,-0.170023,-0.054256,-0.973609,-0.536964,0.919162,-2.969377,0.000555,-0.540896,0.963708,-2.920900,0.852917,-0.516539,0.867761,-2.950321,0.814431,-0.534513,0.880788,-3.007248,0.752571,-0.555909,0.964391,-2.999038,0.833548,0.018431,-0.054341,0.009689,-0.998305,-0.804329,0.913920,-2.781718,0.001526,-0.850892,0.875325,-2.771915,0.891755,-0.827811,0.938722,-2.782881,0.934858,-0.734285,0.927713,-2.790358,0.956100,0.094494,0.987774,0.118984,0.034868,-0.815694,1.083948,-3.016246,0.000980,-0.820245,1.032134,-3.018672,0.000000,-0.771993,1.133313,-3.005917,0.705353,-0.811581,1.026352,-3.031507,0.865013,-0.858955,1.143992,-3.008887,0.792448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770854,1.133561,-3.005795,-0.811996,1.026742,-3.031448,-0.859534,1.143367,-3.009058,-0.848246,0.570223,-3.105971,-0.738702,0.601555,-3.096982,-0.809237,0.670456,-3.095363,-0.849962,0.876475,-2.772163,-0.828530,0.937893,-2.782697,-0.734496,0.927392,-2.790293,-0.539625,0.964231,-2.920557,-0.518225,0.867531,-2.949754,-0.532420,0.880970,-3.008346,-0.557459,0.963927,-2.998917,-1.102628,0.941474,-2.876736,-1.109736,0.878104,-2.961610,-1.127838,0.859598,-2.921893,-1.083261,0.938273,-2.972154
212,1.766667,-0.000277,-0.002415,-0.002126,-0.999995,-0.798798,0.614058,-3.099375,0.000254,-0.848367,0.570114,-3.105896,0.989500,-0.738653,0.601410,-3.096915,0.983356,-0.809375,0.670649,-3.095316,0.977542,-0.114106,0.032507,0.077879,-0.989878,-1.106451,0.904828,-2.934575,0.001185,-1.102599,0.942202,-2.877391,0.857648,-1.110886,0.878194,-2.963274,0.891599,-1.128491,0.859240,-2.925470,0.855680,-1.083827,0.939677,-2.972164,0.911708,-0.145234,-0.171948,-0.056807,-0.972684,-0.536934,0.920007,-2.970174,0.000638,-0.540892,0.964206,-2.921383,0.858332,-0.516203,0.868573,-2.951540,0.820579,-0.534446,0.881900,-3.008312,0.762966,-0.556195,0.965346,-2.999460,0.837770,-0.048911,-0.085106,0.023926,-0.994883,-0.802168,0.914030,-2.779473,0.002866,-0.849629,0.876019,-2.771966,0.850033,-0.824645,0.939521,-2.775890,0.888712,-0.732230,0.926549,-2.790562,0.961076,0.094108,0.987841,0.118312,0.036275,-0.815589,1.084128,-3.015543,0.000962,-0.820113,1.032309,-3.017897,0.000000,-0.771936,1.133528,-3.005175,0.706962,-0.811413,1.026510,-3.030698,0.857064,-0.858893,1.144167,-3.008400,0.782727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770811,1.133747,-3.005057,-0.811815,1.026914,-3.030637,-0.859483,1.143550,-3.008570,-0.848335,0.570196,-3.105887,-0.738776,0.601530,-3.096912,-0.809284,0.670446,-3.095327,-0.849993,0.875671,-2.771908,-0.821569,0.939508,-2.776378,-0.734517,0.926932,-2.790199,-0.539640,0.964831,-2.920972,-0.517867,0.868234,-2.950982,-0.532325,0.882093,-3.009452,-0.557759,0.964881,-2.999367,-1.102832,0.941688,-2.877284,-1.110607,0.879206,-2.962626,,,,-1.083874,0.939178,-2.972919
213,1.775000,-0.000443,-0.002728,-0.002345,-0.999993,-0.798881,0.614027,-3.099293,0.000268,-0.848435,0.570064,-3.105797,0.991167,-0.738729,0.601404,-3.096874,0.982742,-0.809481,0.670612,-3.095208,0.977734,-0.113471,0.028158,0.089927,-0.989063,-1.106993,0.906362,-2.934404,0.001203,-1.101630,0.943607,-2.877258,0.942668,-1.112367,0.879852,-2.963059,0.876617,-1.129971,0.861289,-2.925060,0.000000,-1.084003,0.940700,-2.972240,0.909328,-0.149006,-0.174917,-0.057958,-0.971515,-0.537092,0.921062,-2.971228,0.000648,-0.540828,0.964876,-2.922073,0.854174,-0.516146,0.869527,-2.953123,0.821213,-0.534771,0.883257,-3.009675,0.758437,-0.556623,0.966589,-3.000041,0.836518,-0.050030,-0.085166,0.023891,-0.994823,-0.802060,0.913675,-2.779100,0.002953,-0.849524,0.875652,-2.771675,0.949283,-0.824533,0.939161,-2.775459,0.688607,-0.732121,0.926211,-2.790167,0.765212,0.094188,0.987787,0.118432,0.037146,-0.815532,1.084243,-3.014930,0.000977,-0.820072,1.032425,-3.017297,0.000000,-0.771880,1.133625,-3.004482,0.711969,-0.811351,1.026624,-3.030083,0.856604,-0.858827,1.144297,-3.007857,0.782424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770755,1.133873,-3.004356,-0.811768,1.027025,-3.030024,-0.859399,1.143656,-3.008032,-0.848387,0.570157,-3.105786,-0.738860,0.601515,-3.096873,-0.809398,0.670408,-3.095221,-0.849928,0.875289,-2.771613,-0.821298,0.939165,-2.775973,-0.734425,0.926596,-2.789800,-0.539577,0.965567,-2.921582,-0.517963,0.869395,-2.952806,-0.532480,0.883315,-3.010755,-0.558151,0.965977,-2.999861,-1.101963,0.942975,-2.875947,-1.111294,0.880155,-2.963665,-1.130366,0.862103,-2.924310,-1.084348,0.940215,-2.973694
214,1.783333,-0.000258,-0.002915,-0.002351,-0.999993,-0.798982,0.614004,-3.099210,0.000263,-0.848537,0.570038,-3.105679,0.989667,-0.738828,0.601383,-3.096808,0.983393,-0.809580,0.670591,-3.095142,0.977380,-0.121092,0.033757,0.082635,-0.988620,-1.107618,0.906564,-2.936824,0.001231,-1.103565,0.943083,-2.879104,0.941313,-1.112228,0.880384,-2.965911,0.872934,-1.130110,0.861062,-2.928424,0.000000,-1.084568,0.941729,-2.973856,0.904553,-0.157235,-0.175469,-0.059346,-0.970034,-0.537308,0.921316,-2.972068,0.000809,-0.540945,0.964294,-2.922174,0.846043,-0.516317,0.869487,-2.954879,0.801847,-0.535064,0.884164,-3.011151,0.766160,-0.556907,0.967318,-3.000068,0.807926,-0.050948,-0.083804,0.022466,-0.994925,-0.801969,0.913396,-2.778724,0.002707,-0.849358,0.875239,-2.771513,0.943923,-0.824519,0.938818,-2.775098,0.688715,-0.732031,0.926133,-2.789561,0.780510,0.094241,0.987562,0.119695,0.038888,-0.815488,1.084313,-3.014239,0.001027,-0.820042,1.032503,-3.016737,0.000000,-0.771851,1.133652,-3.003520,0.692657,-0.811277,1.026726,-3.029505,0.856067,-0.858781,1.144372,-3.007192,0.779620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770669,1.133956,-3.003372,-0.811716,1.027096,-3.029454,-0.859347,1.143721,-3.007372,-0.848499,0.570134,-3.105668,-0.738947,0.601498,-3.096805,-0.809499,0.670380,-3.095154,-0.849819,0.874926,-2.771443,-0.821445,0.938705,-2.775577,-0.734159,0.926552,-2.789228,-0.539424,0.964066,-2.922116,-0.517947,0.869103,-2.953820,-0.532954,0.884737,-3.011980,-0.558798,0.967388,-3.000399,-1.103811,0.942566,-2.878973,-1.111925,0.881423,-2.965245,,,,-1.084625,0.941206,-2.974653
215,1.791667,-0.000553,-0.003236,-0.002320,-0.999992,-0.799064,0.613964,-3.099088,0.000260,-0.848626,0.570005,-3.105551,0.990758,-0.738909,0.601337,-3.096733,0.982538,-0.809656,0.670548,-3.094980,0.977683,-0.120777,0.032466,0.088055,-0.988233,-1.108035,0.908061,-2.937698,0.001347,-1.103375,0.944531,-2.879993,0.847461,-1.113033,0.881933,-2.966768,0.881773,-1.130971,0.862796,-2.929213,0.853782,-1.084762,0.942984,-2.974819,0.890023,-0.154835,-0.182899,-0.057565,-0.969154,-0.537716,0.923367,-2.973257,0.000746,-0.540599,0.966639,-2.923568,0.852810,-0.516476,0.871635,-2.956080,0.791696,-0.536063,0.885985,-3.012151,0.725024,-0.557727,0.969208,-3.001230,0.818327,-0.052125,-0.083666,0.021790,-0.994891,-0.801969,0.913102,-2.778387,0.002728,-0.849317,0.874873,-2.771288,0.951944,-0.824548,0.938489,-2.774708,0.692417,-0.732040,0.925944,-2.789166,0.772475,0.094260,0.987437,0.120295,0.040161,-0.815430,1.084330,-3.013561,0.000990,-0.819995,1.032524,-3.016122,0.000000,-0.771806,1.133645,-3.002680,0.707633,-0.811198,1.026757,-3.028872,0.857045,-0.858723,1.144396,-3.006569,0.786793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770687,1.133949,-3.002533,-0.811637,1.027120,-3.028824,-0.859254,1.143754,-3.006748,-0.848590,0.570089,-3.105542,-0.739037,0.601457,-3.096730,-0.809565,0.670345,-3.094992,-0.849716,0.874611,-2.771228,-0.821513,0.938325,-2.775180,-0.734250,0.926360,-2.788820,-0.539394,0.967478,-2.923476,-0.518178,0.870540,-2.955590,-0.533512,0.886526,-3.013023,-0.559516,0.968964,-3.001032,-1.103981,0.943132,-2.880038,-1.112450,0.882947,-2.966938,-1.130954,0.863559,-2.927965,-1.084756,0.942607,-2.975852
216,1.800000,-0.000581,-0.003237,-0.002460,-0.999992,-0.799139,0.613940,-3.098981,0.000255,-0.848690,0.569968,-3.105447,0.990103,-0.738981,0.601331,-3.096627,0.983565,-0.809748,0.670522,-3.094870,0.979389,-0.125323,0.034203,0.089794,-0.987452,-1.108208,0.909280,-2.939485,0.001224,-1.103638,0.945213,-2.881438,0.862168,-1.113190,0.883433,-2.968808,0.892278,-1.131343,0.864027,-2.931495,0.858426,-1.084663,0.944448,-2.976201,0.908758,-0.166631,-0.159671,-0.084126,-0.969362,-0.540181,0.925195,-2.974384,0.000829,-0.547370,0.966494,-2.923467,0.000000,-0.517753,0.873743,-2.957888,0.950886,-0.535012,0.889338,-3.014389,0.943980,-0.560588,0.971203,-3.001791,0.951025,-0.051020,-0.082762,0.021172,-0.995037,-0.801969,0.912888,-2.778066,0.002578,-0.849280,0.874611,-2.770972,0.955472,-0.824589,0.938253,-2.774483,0.715079,-0.732038,0.925799,-2.788744,0.780715,0.094428,0.987402,0.120230,0.040799,-0.815382,1.084368,-3.012830,0.000946,-0.819969,1.032563,-3.015386,0.000000,-0.771746,1.133663,-3.001908,0.722952,-0.811159,1.026789,-3.028124,0.859935,-0.858652,1.144457,-3.005905,0.796640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770690,1.133965,-3.001765,-0.811595,1.027138,-3.028080,-0.859148,1.143835,-3.006077,-0.848642,0.570054,-3.105437,-0.739109,0.601435,-3.096626,-0.809668,0.670332,-3.094882,-0.849642,0.874358,-2.770918,-0.821777,0.938098,-2.774915,-0.734169,0.926199,-2.788415,,,,-0.517903,0.873911,-2.958325,-0.535014,0.889634,-3.013914,-0.560436,0.970739,-3.001829,-1.104204,0.943961,-2.881535,-1.112715,0.884352,-2.969108,-1.131286,0.864701,-2.930252,-1.084628,0.944107,-2.977046
217,1.808333,-0.000594,-0.003463,-0.002439,-0.999991,-0.799245,0.613916,-3.098874,0.000274,-0.848800,0.569946,-3.105318,0.989706,-0.739087,0.601304,-3.096548,0.981765,-0.809849,0.670498,-3.094757,0.978092,-0.130420,0.037581,0.092914,-0.986380,-1.108207,0.910602,-2.941570,0.001241,-1.103793,0.945926,-2.883137,0.866702,-1.113162,0.885082,-2.971182,0.876153,-1.131705,0.865432,-2.934190,0.875927,-1.084170,0.945970,-2.977771,0.906618,-0.174429,-0.153343,-0.091603,-0.968333,-0.540908,0.926253,-2.976424,0.000444,-0.549180,0.966505,-2.924838,0.000000,-0.518174,0.874723,-2.960607,0.958877,-0.534854,0.891215,-3.017027,0.934323,-0.561424,0.972568,-3.003227,0.971261,-0.050385,-0.081679,0.020601,-0.995171,-0.801966,0.912788,-2.777720,0.002525,-0.849249,0.874466,-2.770684,0.958367,-0.824622,0.938131,-2.774218,0.723594,-0.732026,0.925766,-2.788260,0.782794,0.094139,0.987583,0.118552,0.042000,-0.815292,1.084426,-3.012000,0.000923,-0.819865,1.032612,-3.014378,0.000000,-0.771689,1.133768,-3.001163,0.730726,-0.811028,1.026793,-3.027076,0.858461,-0.858588,1.144531,-3.005382,0.795683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770653,1.134031,-3.001029,-0.811449,1.027168,-3.027027,-0.859096,1.143914,-3.005553,-0.848747,0.570033,-3.105308,-0.739230,0.601416,-3.096546,-0.809759,0.670298,-3.094769,-0.849587,0.874229,-2.770634,-0.821894,0.937969,-2.774631,-0.734139,0.926157,-2.787939,,,,-0.518236,0.875035,-2.960345,-0.534823,0.890844,-3.017567,-0.561392,0.972628,-3.002947,-1.104291,0.944703,-2.883318,-1.112499,0.886125,-2.971256,-1.131780,0.866022,-2.933101,-1.084259,0.945560,-2.978606
